supporting_docs,query_length,entity_count,entities,has_comparison,has_inference,complexity_score,complexity_level,index
2,128,12,[],False,False,0.8999999999999999,high,5577
2,57,7,[],False,False,0.8,high,5578
2,135,12,[],False,False,0.8999999999999999,high,5579
2,111,13,[],False,False,0.8999999999999999,high,5580
2,81,8,[],False,False,0.8,high,5581
2,99,14,[],False,False,0.8,high,5582
2,131,17,[],False,False,0.8999999999999999,high,5583
2,83,7,[],False,False,0.8,high,5584
2,103,12,[],False,False,0.8999999999999999,high,5585
2,121,14,[],False,False,0.8999999999999999,high,5586
2,106,13,[],False,False,0.8999999999999999,high,5587
2,69,7,[],False,False,0.8,high,5588
2,57,6,[],False,False,0.8,high,5589
2,117,13,[],False,False,0.8999999999999999,high,5590
2,57,6,[],False,False,0.8,high,5591
2,102,11,[],False,False,0.8999999999999999,high,5592
2,159,16,[],False,True,1.0,high,5593
2,90,10,[],False,False,0.8,high,5594
2,78,9,[],False,False,0.8,high,5595
2,51,6,[],False,False,0.8,high,5596
2,60,7,[],False,False,0.8,high,5597
2,138,14,[],False,True,1.0,high,5598
2,78,10,[],False,False,0.8,high,5599
2,49,7,[],False,False,0.7,high,5600
2,139,16,[],False,False,0.8999999999999999,high,5601
2,87,7,[],False,False,0.8,high,5602
2,90,11,[],False,False,0.8,high,5603
2,89,11,[],False,True,1.0,high,5604
2,67,8,[],False,False,0.8,high,5605
2,132,14,[],False,False,0.8999999999999999,high,5606
2,107,12,[],False,False,0.8999999999999999,high,5607
2,36,4,[],False,False,0.6000000000000001,medium,5608
2,146,17,[],False,True,1.0,high,5609
2,75,8,[],False,False,0.8,high,5610
2,91,10,[],False,False,0.8,high,5611
2,109,11,[],False,False,0.8999999999999999,high,5612
2,123,13,[],False,False,0.8999999999999999,high,5613
2,146,16,[],False,False,0.8999999999999999,high,5614
2,76,10,[],False,False,0.8,high,5615
2,106,13,[],False,False,0.8999999999999999,high,5616
2,75,10,[],False,False,0.8,high,5617
2,77,7,[],False,False,0.8,high,5618
2,82,8,[],False,False,0.8,high,5619
2,127,13,[],False,False,0.8999999999999999,high,5620
2,89,9,[],True,False,1.0,high,5621
2,82,9,[],False,False,0.8,high,5622
2,112,11,[],False,False,0.8999999999999999,high,5623
2,56,6,[],False,False,0.8,high,5624
2,105,11,[],False,False,0.8999999999999999,high,5625
2,89,10,[],False,False,0.8,high,5626
2,110,10,[],False,False,0.8999999999999999,high,5627
2,88,9,[],False,False,0.8,high,5628
2,62,6,[],False,False,0.8,high,5629
2,125,13,[],False,False,0.8999999999999999,high,5630
2,64,7,[],False,False,0.8,high,5631
2,64,8,[],False,False,0.8,high,5632
2,93,11,[],False,False,0.8,high,5633
2,54,6,[],False,False,0.8,high,5634
2,48,5,[],False,False,0.7,high,5635
2,64,8,[],False,False,0.8,high,5636
2,58,7,[],False,False,0.8,high,5637
2,59,7,[],False,False,0.8,high,5638
2,72,10,[],False,False,0.8,high,5639
2,94,10,[],False,False,0.8,high,5640
2,40,5,[],False,False,0.7,high,5641
2,59,5,[],False,False,0.8,high,5642
2,90,10,[],False,False,0.8,high,5643
2,97,13,[],False,False,0.8,high,5644
2,60,7,[],False,True,1.0,high,5645
2,56,7,[],False,False,0.8,high,5646
2,104,14,[],False,False,0.8999999999999999,high,5647
2,50,5,[],False,False,0.8,high,5648
2,78,7,[],False,True,1.0,high,5649
2,75,9,[],False,False,0.8,high,5650
2,148,16,[],False,True,1.0,high,5651
2,119,11,[],False,False,0.8999999999999999,high,5652
2,95,11,[],False,False,0.8,high,5653
2,85,9,[],False,False,0.8,high,5654
2,108,11,[],True,False,1.0,high,5655
2,54,7,[],False,False,0.8,high,5656
2,52,6,[],False,False,0.8,high,5657
2,63,9,[],True,False,1.0,high,5658
2,107,11,[],False,False,0.8999999999999999,high,5659
2,38,4,[],True,False,0.8,high,5660
2,71,9,[],False,False,0.8,high,5661
2,86,10,[],False,False,0.8,high,5662
2,68,7,[],False,False,0.8,high,5663
2,111,12,[],False,False,0.8999999999999999,high,5664
2,102,12,[],False,False,0.8999999999999999,high,5665
2,59,5,[],False,False,0.8,high,5666
2,45,6,[],False,False,0.7,high,5667
2,202,19,[],False,False,0.8999999999999999,high,5668
2,57,6,[],True,False,1.0,high,5669
2,88,9,[],False,False,0.8,high,5670
2,121,14,[],False,True,1.0,high,5671
2,158,14,[],False,False,0.8999999999999999,high,5672
2,64,7,[],False,True,1.0,high,5673
2,101,13,[],False,False,0.8999999999999999,high,5674
2,112,12,[],False,False,0.8999999999999999,high,5675
2,87,12,[],False,False,0.8,high,5676
2,95,9,[],False,False,0.8,high,5677
2,88,7,[],False,False,0.8,high,5678
2,37,4,[],False,False,0.6000000000000001,medium,5679
2,58,6,[],False,False,0.8,high,5680
2,101,12,[],True,False,1.0,high,5681
2,69,9,[],False,False,0.8,high,5682
2,107,10,[],False,False,0.8999999999999999,high,5683
2,38,4,[],True,False,0.8,high,5684
2,57,7,[],False,False,0.8,high,5685
2,32,3,[],False,False,0.6000000000000001,medium,5686
2,73,8,[],False,False,0.8,high,5687
2,77,9,[],False,True,1.0,high,5688
2,32,4,[],False,False,0.6000000000000001,medium,5689
2,53,6,[],False,False,0.8,high,5690
2,75,9,[],False,False,0.8,high,5691
2,104,12,[],False,False,0.8999999999999999,high,5692
2,65,6,[],False,False,0.8,high,5693
2,59,6,[],True,False,1.0,high,5694
2,72,7,[],False,False,0.8,high,5695
2,53,6,[],False,False,0.8,high,5696
2,105,11,[],False,False,0.8999999999999999,high,5697
2,84,10,[],False,False,0.8,high,5698
2,110,12,[],False,False,0.8999999999999999,high,5699
2,110,13,[],False,False,0.8999999999999999,high,5700
2,138,13,[],False,False,0.8999999999999999,high,5701
2,62,7,[],False,False,0.8,high,5702
2,74,9,[],False,False,0.8,high,5703
2,73,9,[],False,False,0.8,high,5704
2,235,22,[],False,False,0.8999999999999999,high,5705
2,100,11,[],False,True,1.0,high,5706
2,78,7,[],True,False,1.0,high,5707
2,52,6,[],False,False,0.8,high,5708
2,62,8,[],False,False,0.8,high,5709
2,106,11,[],False,False,0.8999999999999999,high,5710
2,156,16,[],False,False,0.8999999999999999,high,5711
2,91,9,[],False,False,0.8,high,5712
2,66,6,[],False,False,0.8,high,5713
2,102,11,[],False,False,0.8999999999999999,high,5714
2,91,10,[],False,False,0.8,high,5715
2,76,11,[],False,False,0.8,high,5716
2,89,8,[],False,False,0.8,high,5717
2,88,9,[],False,False,0.8,high,5718
2,84,9,[],False,False,0.8,high,5719
2,71,8,[],False,False,0.8,high,5720
2,48,6,[],False,False,0.7,high,5721
2,93,11,[],True,False,1.0,high,5722
2,65,8,[],False,False,0.8,high,5723
2,72,9,[],False,False,0.8,high,5724
2,67,9,[],True,False,1.0,high,5725
2,116,12,[],False,False,0.8999999999999999,high,5726
2,81,9,[],True,False,1.0,high,5727
2,45,6,[],False,False,0.7,high,5728
2,53,6,[],False,False,0.8,high,5729
2,63,8,[],False,False,0.8,high,5730
2,68,7,[],False,False,0.8,high,5731
2,73,8,[],False,False,0.8,high,5732
2,130,15,[],False,False,0.8999999999999999,high,5733
2,58,7,[],False,False,0.8,high,5734
2,144,16,[],False,False,0.8999999999999999,high,5735
2,104,10,[],False,False,0.8999999999999999,high,5736
2,87,11,[],False,False,0.8,high,5737
2,94,10,[],False,False,0.8,high,5738
2,90,10,[],False,False,0.8,high,5739
2,61,9,[],True,False,1.0,high,5740
2,63,7,[],False,False,0.8,high,5741
2,95,11,[],False,False,0.8,high,5742
2,67,8,[],False,False,0.8,high,5743
2,156,15,[],False,False,0.8999999999999999,high,5744
2,90,10,[],False,False,0.8,high,5745
2,58,8,[],False,False,0.8,high,5746
2,119,15,[],False,True,1.0,high,5747
2,127,14,[],False,False,0.8999999999999999,high,5748
2,58,6,[],True,False,1.0,high,5749
2,51,5,[],False,False,0.8,high,5750
2,79,10,[],False,False,0.8,high,5751
2,162,20,[],False,False,0.8999999999999999,high,5752
2,175,20,[],False,False,0.8999999999999999,high,5753
2,104,13,[],False,False,0.8999999999999999,high,5754
2,103,11,[],False,True,1.0,high,5755
2,51,7,[],False,False,0.8,high,5756
2,104,12,[],False,True,1.0,high,5757
2,70,9,[],False,False,0.8,high,5758
2,140,16,[],False,False,0.8999999999999999,high,5759
2,68,5,[],False,False,0.8,high,5760
2,64,6,[],False,False,0.8,high,5761
2,78,9,[],False,False,0.8,high,5762
2,76,9,[],False,False,0.8,high,5763
2,65,7,[],False,False,0.8,high,5764
2,135,15,[],False,False,0.8999999999999999,high,5765
2,44,6,[],False,False,0.7,high,5766
2,90,10,[],False,False,0.8,high,5767
2,139,12,[],False,False,0.8999999999999999,high,5768
2,178,19,[],False,False,0.8999999999999999,high,5769
2,88,10,[],True,False,1.0,high,5770
2,53,6,[],False,False,0.8,high,5771
2,65,8,[],False,False,0.8,high,5772
2,72,8,[],False,True,1.0,high,5773
2,67,7,[],False,False,0.8,high,5774
2,64,6,[],False,False,0.8,high,5775
2,70,7,[],False,False,0.8,high,5776
2,149,15,[],False,False,0.8999999999999999,high,5777
2,107,10,[],False,False,0.8999999999999999,high,5778
2,138,15,[],False,False,0.8999999999999999,high,5779
2,59,7,[],False,False,0.8,high,5780
2,60,7,[],False,False,0.8,high,5781
2,129,14,[],False,False,0.8999999999999999,high,5782
2,67,8,[],False,False,0.8,high,5783
2,63,8,[],False,False,0.8,high,5784
2,93,10,[],False,False,0.8,high,5785
2,69,10,[],False,False,0.8,high,5786
2,61,8,[],True,False,1.0,high,5787
2,76,10,[],False,False,0.8,high,5788
2,82,9,[],False,False,0.8,high,5789
2,93,12,[],True,False,1.0,high,5790
2,91,8,[],False,False,0.8,high,5791
2,70,8,[],False,False,0.8,high,5792
2,87,10,[],False,False,0.8,high,5793
2,80,8,[],False,False,0.8,high,5794
2,49,6,[],False,False,0.7,high,5795
2,68,6,[],False,False,0.8,high,5796
2,68,9,[],False,False,0.8,high,5797
2,67,6,[],False,False,0.8,high,5798
2,138,16,[],False,False,0.8999999999999999,high,5799
2,144,16,[],False,False,0.8999999999999999,high,5800
2,90,11,[],False,False,0.8,high,5801
2,77,8,[],False,False,0.8,high,5802
2,85,10,[],False,False,0.8,high,5803
2,113,13,[],False,False,0.8999999999999999,high,5804
2,65,9,[],False,False,0.8,high,5805
2,83,9,[],False,True,1.0,high,5806
2,58,6,[],False,False,0.8,high,5807
2,216,23,[],True,False,1.0,high,5808
2,66,8,[],False,False,0.8,high,5809
2,160,20,[],False,False,0.8999999999999999,high,5810
2,104,13,[],False,False,0.8999999999999999,high,5811
2,67,7,[],False,False,0.8,high,5812
2,97,10,[],False,False,0.8,high,5813
2,87,9,[],False,False,0.8,high,5814
2,158,16,[],False,False,0.8999999999999999,high,5815
2,64,7,[],False,False,0.8,high,5816
2,51,6,[],False,False,0.8,high,5817
2,54,6,[],False,False,0.8,high,5818
2,89,11,[],False,False,0.8,high,5819
2,58,7,[],False,False,0.8,high,5820
2,79,9,[],False,False,0.8,high,5821
2,103,12,[],False,False,0.8999999999999999,high,5822
2,158,18,[],False,False,0.8999999999999999,high,5823
2,208,22,[],False,True,1.0,high,5824
2,61,8,[],False,False,0.8,high,5825
2,158,19,[],False,False,0.8999999999999999,high,5826
2,75,6,[],False,False,0.8,high,5827
2,106,11,[],False,False,0.8999999999999999,high,5828
2,81,10,[],False,False,0.8,high,5829
2,111,14,[],False,False,0.8999999999999999,high,5830
2,57,7,[],False,False,0.8,high,5831
2,59,7,[],False,False,0.8,high,5832
2,75,10,[],False,False,0.8,high,5833
2,66,8,[],False,False,0.8,high,5834
2,107,10,[],False,False,0.8999999999999999,high,5835
2,96,9,[],False,False,0.8,high,5836
2,76,9,[],False,False,0.8,high,5837
2,62,6,[],False,False,0.8,high,5838
2,79,8,[],False,False,0.8,high,5839
2,59,7,[],False,False,0.8,high,5840
2,117,12,[],False,False,0.8999999999999999,high,5841
2,52,6,[],False,False,0.8,high,5842
2,134,14,[],False,False,0.8999999999999999,high,5843
2,82,9,[],False,True,1.0,high,5844
2,48,5,[],False,False,0.7,high,5845
2,91,10,[],False,False,0.8,high,5846
2,55,7,[],False,False,0.8,high,5847
2,51,6,[],False,False,0.8,high,5848
2,98,9,[],False,False,0.8,high,5849
2,153,16,[],False,False,0.8999999999999999,high,5850
2,61,6,[],False,False,0.8,high,5851
2,80,10,[],False,False,0.8,high,5852
2,144,13,[],False,False,0.8999999999999999,high,5853
2,117,13,[],False,False,0.8999999999999999,high,5854
2,60,7,[],False,False,0.8,high,5855
2,78,9,[],False,False,0.8,high,5856
2,91,11,[],False,False,0.8,high,5857
2,83,9,[],False,False,0.8,high,5858
2,49,6,[],True,False,0.8999999999999999,high,5859
2,68,7,[],False,False,0.8,high,5860
2,114,13,[],False,False,0.8999999999999999,high,5861
2,60,6,[],False,False,0.8,high,5862
2,80,9,[],False,False,0.8,high,5863
2,101,12,[],False,False,0.8999999999999999,high,5864
2,124,12,[],False,False,0.8999999999999999,high,5865
2,67,7,[],True,False,1.0,high,5866
2,83,11,[],False,False,0.8,high,5867
2,52,6,[],False,False,0.8,high,5868
2,98,10,[],False,False,0.8,high,5869
2,94,10,[],False,False,0.8,high,5870
2,149,14,[],True,False,1.0,high,5871
2,72,9,[],False,False,0.8,high,5872
2,68,7,[],False,False,0.8,high,5873
2,66,7,[],False,False,0.8,high,5874
2,79,8,[],True,False,1.0,high,5875
2,44,5,[],False,False,0.7,high,5876
2,64,9,[],False,False,0.8,high,5877
2,82,8,[],False,False,0.8,high,5878
2,100,11,[],False,False,0.8999999999999999,high,5879
2,136,15,[],False,False,0.8999999999999999,high,5880
2,93,9,[],False,False,0.8,high,5881
2,63,5,[],False,False,0.8,high,5882
2,66,8,[],False,False,0.8,high,5883
2,83,6,[],True,False,1.0,high,5884
2,102,12,[],False,False,0.8999999999999999,high,5885
2,198,21,[],False,False,0.8999999999999999,high,5886
2,95,10,[],False,False,0.8,high,5887
2,129,14,[],False,False,0.8999999999999999,high,5888
2,54,5,[],False,False,0.8,high,5889
2,90,8,[],False,False,0.8,high,5890
2,56,6,[],False,False,0.8,high,5891
2,119,12,[],False,False,0.8999999999999999,high,5892
2,73,7,[],False,False,0.8,high,5893
2,96,10,[],False,False,0.8,high,5894
2,53,6,[],False,False,0.8,high,5895
2,63,5,[],False,False,0.8,high,5896
2,97,11,[],False,True,1.0,high,5897
2,87,12,[],False,False,0.8,high,5898
2,124,13,[],False,False,0.8999999999999999,high,5899
2,105,12,[],False,False,0.8999999999999999,high,5900
2,72,7,[],False,False,0.8,high,5901
2,84,9,[],True,False,1.0,high,5902
2,62,8,[],False,False,0.8,high,5903
2,85,9,[],False,True,1.0,high,5904
2,69,7,[],False,False,0.8,high,5905
2,39,5,[],False,False,0.7,high,5906
2,42,5,[],True,False,0.8999999999999999,high,5907
2,67,9,[],True,False,1.0,high,5908
2,113,11,[],False,False,0.8999999999999999,high,5909
2,133,14,[],False,False,0.8999999999999999,high,5910
2,97,11,[],False,False,0.8,high,5911
2,139,13,[],False,False,0.8999999999999999,high,5912
2,91,9,[],False,False,0.8,high,5913
2,72,7,[],False,False,0.8,high,5914
2,97,11,[],False,False,0.8,high,5915
2,142,16,[],False,False,0.8999999999999999,high,5916
2,58,6,[],False,False,0.8,high,5917
2,88,10,[],False,False,0.8,high,5918
2,116,12,[],False,False,0.8999999999999999,high,5919
2,90,8,[],False,False,0.8,high,5920
2,70,8,[],False,True,1.0,high,5921
2,176,21,[],False,False,0.8999999999999999,high,5922
2,148,15,[],False,False,0.8999999999999999,high,5923
2,70,6,[],False,False,0.8,high,5924
2,149,16,[],False,False,0.8999999999999999,high,5925
2,77,11,[],False,False,0.8,high,5926
2,82,9,[],False,True,1.0,high,5927
2,91,11,[],False,False,0.8,high,5928
2,58,7,[],False,False,0.8,high,5929
2,164,19,[],False,False,0.8999999999999999,high,5930
2,87,7,[],False,False,0.8,high,5931
2,86,7,[],False,False,0.8,high,5932
2,84,10,[],False,False,0.8,high,5933
2,59,6,[],False,False,0.8,high,5934
2,63,6,[],False,False,0.8,high,5935
2,50,6,[],False,False,0.8,high,5936
2,93,9,[],False,False,0.8,high,5937
2,148,17,[],False,False,0.8999999999999999,high,5938
2,124,11,[],False,True,1.0,high,5939
2,45,6,[],False,False,0.7,high,5940
2,129,13,[],False,False,0.8999999999999999,high,5941
2,93,11,[],False,False,0.8,high,5942
2,77,9,[],False,False,0.8,high,5943
2,64,7,[],False,False,0.8,high,5944
2,93,10,[],True,False,1.0,high,5945
2,160,19,[],False,False,0.8999999999999999,high,5946
2,163,18,[],False,False,0.8999999999999999,high,5947
2,98,13,[],False,True,1.0,high,5948
2,79,8,[],False,False,0.8,high,5949
2,109,12,[],False,False,0.8999999999999999,high,5950
2,62,8,[],False,False,0.8,high,5951
2,88,9,[],False,False,0.8,high,5952
2,61,6,[],False,False,0.8,high,5953
2,45,6,[],False,False,0.7,high,5954
2,97,11,[],False,False,0.8,high,5955
2,67,10,[],False,False,0.8,high,5956
2,89,10,[],False,False,0.8,high,5957
2,92,10,[],False,False,0.8,high,5958
2,109,11,[],False,False,0.8999999999999999,high,5959
2,53,5,[],False,False,0.8,high,5960
2,61,6,[],False,False,0.8,high,5961
2,76,8,[],False,False,0.8,high,5962
2,65,6,[],False,False,0.8,high,5963
2,64,8,[],False,False,0.8,high,5964
2,95,10,[],False,True,1.0,high,5965
2,115,12,[],False,False,0.8999999999999999,high,5966
2,68,8,[],True,False,1.0,high,5967
2,69,6,[],False,False,0.8,high,5968
2,78,9,[],False,False,0.8,high,5969
2,95,11,[],False,False,0.8,high,5970
2,145,17,[],True,False,1.0,high,5971
2,80,10,[],False,False,0.8,high,5972
2,59,6,[],False,False,0.8,high,5973
2,40,4,[],False,False,0.6000000000000001,medium,5974
2,175,21,[],False,False,0.8999999999999999,high,5975
2,109,11,[],True,True,1.0,high,5976
2,62,6,[],False,False,0.8,high,5977
2,81,7,[],False,False,0.8,high,5978
2,87,10,[],False,False,0.8,high,5979
2,147,14,[],False,False,0.8999999999999999,high,5980
2,134,14,[],False,False,0.8999999999999999,high,5981
2,66,8,[],False,False,0.8,high,5982
2,85,10,[],False,False,0.8,high,5983
2,83,9,[],True,False,1.0,high,5984
2,85,7,[],False,False,0.8,high,5985
2,86,10,[],False,False,0.8,high,5986
2,60,7,[],False,False,0.8,high,5987
2,84,11,[],False,False,0.8,high,5988
2,156,19,[],False,False,0.8999999999999999,high,5989
2,89,8,[],False,True,1.0,high,5990
2,121,15,[],False,False,0.8999999999999999,high,5991
2,79,11,[],False,False,0.8,high,5992
2,75,7,[],False,False,0.8,high,5993
2,104,13,[],False,False,0.8999999999999999,high,5994
2,85,9,[],False,False,0.8,high,5995
2,60,7,[],False,False,0.8,high,5996
2,97,10,[],False,False,0.8,high,5997
2,122,13,[],False,True,1.0,high,5998
2,71,8,[],False,False,0.8,high,5999
2,59,7,[],False,False,0.8,high,6000
2,76,8,[],False,False,0.8,high,6001
2,66,8,[],False,False,0.8,high,6002
2,138,12,[],False,False,0.8999999999999999,high,6003
2,78,8,[],False,False,0.8,high,6004
2,142,16,[],False,False,0.8999999999999999,high,6005
2,78,9,[],False,False,0.8,high,6006
2,120,11,[],False,False,0.8999999999999999,high,6007
2,102,10,[],False,False,0.8999999999999999,high,6008
2,108,11,[],False,False,0.8999999999999999,high,6009
2,85,11,[],False,False,0.8,high,6010
2,83,11,[],False,False,0.8,high,6011
2,78,8,[],False,False,0.8,high,6012
2,63,7,[],False,False,0.8,high,6013
2,78,9,[],False,False,0.8,high,6014
2,80,8,[],False,False,0.8,high,6015
2,67,9,[],False,False,0.8,high,6016
2,110,15,[],False,True,1.0,high,6017
2,67,7,[],False,False,0.8,high,6018
2,86,11,[],False,False,0.8,high,6019
2,62,7,[],False,False,0.8,high,6020
2,64,9,[],False,False,0.8,high,6021
2,67,9,[],True,False,1.0,high,6022
2,78,10,[],False,False,0.8,high,6023
2,144,19,[],False,False,0.8999999999999999,high,6024
2,51,5,[],True,False,1.0,high,6025
2,127,15,[],False,False,0.8999999999999999,high,6026
2,154,18,[],False,False,0.8999999999999999,high,6027
2,112,10,[],True,False,1.0,high,6028
2,65,5,[],False,False,0.8,high,6029
2,69,8,[],False,False,0.8,high,6030
2,53,7,[],False,False,0.8,high,6031
2,64,7,[],False,False,0.8,high,6032
2,128,13,[],False,False,0.8999999999999999,high,6033
2,62,6,[],True,False,1.0,high,6034
2,83,9,[],True,False,1.0,high,6035
2,101,12,[],False,False,0.8999999999999999,high,6036
2,52,6,[],False,False,0.8,high,6037
2,121,13,[],False,False,0.8999999999999999,high,6038
2,154,18,[],False,False,0.8999999999999999,high,6039
2,109,11,[],False,False,0.8999999999999999,high,6040
2,81,9,[],False,False,0.8,high,6041
2,92,10,[],False,False,0.8,high,6042
2,70,8,[],True,False,1.0,high,6043
2,51,5,[],False,False,0.8,high,6044
2,76,8,[],False,False,0.8,high,6045
2,56,6,[],False,False,0.8,high,6046
2,69,7,[],False,False,0.8,high,6047
2,71,7,[],False,False,0.8,high,6048
2,112,9,[],False,False,0.8999999999999999,high,6049
2,70,7,[],False,False,0.8,high,6050
2,132,15,[],False,False,0.8999999999999999,high,6051
2,34,4,[],False,False,0.6000000000000001,medium,6052
2,77,9,[],False,True,1.0,high,6053
2,123,11,[],False,False,0.8999999999999999,high,6054
2,85,10,[],False,False,0.8,high,6055
2,88,11,[],False,True,1.0,high,6056
2,108,11,[],False,False,0.8999999999999999,high,6057
2,116,13,[],False,False,0.8999999999999999,high,6058
2,93,13,[],True,False,1.0,high,6059
2,69,8,[],False,False,0.8,high,6060
2,105,11,[],False,False,0.8999999999999999,high,6061
2,91,10,[],False,False,0.8,high,6062
2,105,13,[],False,False,0.8999999999999999,high,6063
2,92,9,[],False,False,0.8,high,6064
2,85,9,[],False,False,0.8,high,6065
2,108,11,[],False,False,0.8999999999999999,high,6066
2,70,7,[],False,False,0.8,high,6067
2,101,10,[],False,False,0.8999999999999999,high,6068
2,122,12,[],False,False,0.8999999999999999,high,6069
2,95,11,[],False,False,0.8,high,6070
2,58,6,[],False,False,0.8,high,6071
2,101,10,[],False,False,0.8999999999999999,high,6072
2,116,14,[],False,False,0.8999999999999999,high,6073
2,96,9,[],False,True,1.0,high,6074
2,135,16,[],False,False,0.8999999999999999,high,6075
2,116,14,[],False,False,0.8999999999999999,high,6076
2,58,6,[],False,False,0.8,high,6077
2,67,9,[],False,False,0.8,high,6078
2,97,12,[],False,False,0.8,high,6079
2,71,7,[],False,False,0.8,high,6080
2,64,9,[],False,False,0.8,high,6081
2,96,12,[],False,False,0.8,high,6082
2,68,7,[],True,True,1.0,high,6083
2,80,9,[],False,False,0.8,high,6084
2,111,14,[],False,False,0.8999999999999999,high,6085
2,141,13,[],False,False,0.8999999999999999,high,6086
2,141,16,[],False,False,0.8999999999999999,high,6087
2,79,8,[],False,True,1.0,high,6088
2,73,8,[],False,False,0.8,high,6089
2,46,6,[],True,False,0.8999999999999999,high,6090
2,55,7,[],False,False,0.8,high,6091
2,59,7,[],False,False,0.8,high,6092
2,161,17,[],False,False,0.8999999999999999,high,6093
2,66,7,[],True,False,1.0,high,6094
2,83,9,[],False,False,0.8,high,6095
2,60,6,[],False,False,0.8,high,6096
2,57,6,[],False,False,0.8,high,6097
2,106,12,[],False,False,0.8999999999999999,high,6098
2,91,11,[],False,False,0.8,high,6099
2,58,8,[],False,False,0.8,high,6100
2,126,14,[],False,False,0.8999999999999999,high,6101
2,97,9,[],True,False,1.0,high,6102
2,50,6,[],False,False,0.8,high,6103
2,73,7,[],False,False,0.8,high,6104
2,72,8,[],False,False,0.8,high,6105
2,63,8,[],False,False,0.8,high,6106
2,90,11,[],False,False,0.8,high,6107
2,51,6,[],False,False,0.8,high,6108
2,87,9,[],False,False,0.8,high,6109
2,63,7,[],False,False,0.8,high,6110
2,65,8,[],True,False,1.0,high,6111
2,175,20,[],False,False,0.8999999999999999,high,6112
2,84,8,[],False,False,0.8,high,6113
2,92,10,[],False,False,0.8,high,6114
2,94,10,[],False,False,0.8,high,6115
2,135,10,[],True,False,1.0,high,6116
2,99,9,[],False,False,0.8,high,6117
2,110,11,[],False,False,0.8999999999999999,high,6118
2,127,16,[],False,False,0.8999999999999999,high,6119
2,78,11,[],False,False,0.8,high,6120
2,85,11,[],False,False,0.8,high,6121
2,95,9,[],False,False,0.8,high,6122
2,157,18,[],False,False,0.8999999999999999,high,6123
2,58,8,[],True,False,1.0,high,6124
2,57,7,[],False,True,1.0,high,6125
2,98,11,[],False,False,0.8,high,6126
2,93,9,[],False,False,0.8,high,6127
2,117,12,[],False,False,0.8999999999999999,high,6128
2,79,9,[],True,False,1.0,high,6129
2,102,9,[],False,False,0.8999999999999999,high,6130
2,106,11,[],False,False,0.8999999999999999,high,6131
2,65,7,[],False,False,0.8,high,6132
2,82,11,[],False,False,0.8,high,6133
2,153,14,[],False,False,0.8999999999999999,high,6134
2,137,14,[],False,False,0.8999999999999999,high,6135
2,81,11,[],False,False,0.8,high,6136
2,60,8,[],False,False,0.8,high,6137
2,98,12,[],False,False,0.8,high,6138
2,150,16,[],False,False,0.8999999999999999,high,6139
2,193,22,[],False,False,0.8999999999999999,high,6140
2,57,7,[],False,False,0.8,high,6141
2,101,11,[],False,False,0.8999999999999999,high,6142
2,180,19,[],False,False,0.8999999999999999,high,6143
2,73,8,[],False,False,0.8,high,6144
2,85,10,[],False,False,0.8,high,6145
2,56,6,[],False,False,0.8,high,6146
2,52,6,[],False,False,0.8,high,6147
2,79,8,[],False,False,0.8,high,6148
2,86,10,[],False,False,0.8,high,6149
2,115,12,[],False,False,0.8999999999999999,high,6150
2,107,11,[],False,False,0.8999999999999999,high,6151
2,266,26,[],False,False,0.8999999999999999,high,6152
2,51,5,[],False,False,0.8,high,6153
2,78,9,[],True,False,1.0,high,6154
2,57,7,[],False,False,0.8,high,6155
2,106,10,[],False,False,0.8999999999999999,high,6156
2,68,8,[],False,False,0.8,high,6157
2,64,7,[],False,False,0.8,high,6158
2,158,18,[],False,False,0.8999999999999999,high,6159
2,97,11,[],False,False,0.8,high,6160
2,47,6,[],False,False,0.7,high,6161
2,131,15,[],False,False,0.8999999999999999,high,6162
2,110,11,[],False,False,0.8999999999999999,high,6163
2,77,7,[],False,False,0.8,high,6164
2,69,7,[],False,False,0.8,high,6165
2,128,15,[],False,False,0.8999999999999999,high,6166
2,123,14,[],False,True,1.0,high,6167
2,70,7,[],False,False,0.8,high,6168
2,81,8,[],False,False,0.8,high,6169
2,82,8,[],True,False,1.0,high,6170
2,60,6,[],True,False,1.0,high,6171
2,85,9,[],False,False,0.8,high,6172
2,63,7,[],False,False,0.8,high,6173
2,97,10,[],False,False,0.8,high,6174
2,107,14,[],False,True,1.0,high,6175
2,173,20,[],False,False,0.8999999999999999,high,6176
2,122,14,[],False,False,0.8999999999999999,high,6177
2,189,20,[],False,False,0.8999999999999999,high,6178
2,83,8,[],False,False,0.8,high,6179
2,67,7,[],False,False,0.8,high,6180
2,98,11,[],False,False,0.8,high,6181
2,124,12,[],False,False,0.8999999999999999,high,6182
2,51,6,[],False,False,0.8,high,6183
2,127,14,[],False,False,0.8999999999999999,high,6184
2,103,11,[],False,False,0.8999999999999999,high,6185
2,45,5,[],False,False,0.7,high,6186
2,61,9,[],False,False,0.8,high,6187
2,176,20,[],False,True,1.0,high,6188
2,145,17,[],False,False,0.8999999999999999,high,6189
2,90,9,[],False,False,0.8,high,6190
2,115,14,[],False,False,0.8999999999999999,high,6191
2,98,10,[],False,False,0.8,high,6192
2,84,11,[],False,False,0.8,high,6193
2,83,7,[],False,True,1.0,high,6194
2,60,5,[],False,False,0.8,high,6195
2,95,9,[],False,False,0.8,high,6196
2,88,9,[],False,False,0.8,high,6197
